step_reverse,layer,depth,metric,image_index,value
3,features.5.18,27,L2,8,34588.6484375
3,features.5.18,27,L2,9,28058.51953125
3,features.5.18,27,L2,10,17360.841796875
3,features.5.18,27,L2,11,56164.95703125
3,features.5.18,27,L2,12,51779.4140625
3,features.5.18,27,L2,13,18109.1484375
3,features.5.18,27,L2,14,22015.501953125
3,features.5.18,27,L2,15,38977.078125
3,features.5.18,27,L2,16,44916.89453125
3,features.5.18,27,L2,17,38214.13671875
3,features.5.18,27,L2,18,38441.7890625
3,features.5.18,27,L2,19,32483.58203125
3,features.5.18,27,L2,20,34538.8125
3,features.5.18,27,L2,21,50591.23046875
3,features.5.18,27,L2,22,38163.8671875
3,features.5.18,27,L2,23,39245.48046875
3,features.5.18,27,L2,24,23642.81640625
3,features.5.18,27,L2,25,19210.689453125
3,features.5.18,27,L2,26,18470.6953125
3,features.5.18,27,L2,27,17293.529296875
3,features.5.18,27,L2,28,37450.2265625
3,features.5.18,27,L2,29,16921.505859375
3,features.5.18,27,L2_normalized,0,0.4447740316390991
3,features.5.18,27,L2_normalized,1,0.4301684498786926
3,features.5.18,27,L2_normalized,2,0.7032098770141602
3,features.5.18,27,L2_normalized,3,0.6057219505310059
3,features.5.18,27,L2_normalized,4,0.3865429759025574
3,features.5.18,27,L2_normalized,5,0.4294630289077759
3,features.5.18,27,L2_normalized,6,0.30023518204689026
3,features.5.18,27,L2_normalized,7,0.2635149359703064
3,features.5.18,27,L2_normalized,8,0.35790690779685974
3,features.5.18,27,L2_normalized,9,0.33845382928848267
3,features.5.18,27,L2_normalized,10,0.1712464541196823
3,features.5.18,27,L2_normalized,11,0.5350415110588074
3,features.5.18,27,L2_normalized,12,0.583740770816803
3,features.5.18,27,L2_normalized,13,0.21605142951011658
3,features.5.18,27,L2_normalized,14,0.2831765413284302
3,features.5.18,27,L2_normalized,15,0.34222719073295593
3,features.5.18,27,L2_normalized,16,0.3812960088253021
3,features.5.18,27,L2_normalized,17,0.386099636554718
3,features.5.18,27,L2_normalized,18,0.44752901792526245
3,features.5.18,27,L2_normalized,19,0.2922467589378357
3,features.5.18,27,L2_normalized,20,0.36121734976768494
3,features.5.18,27,L2_normalized,21,0.47905871272087097
3,features.5.18,27,L2_normalized,22,0.3214823007583618
3,features.5.18,27,L2_normalized,23,0.38675329089164734
3,features.5.18,27,L2_normalized,24,0.4000599682331085
3,features.5.18,27,L2_normalized,25,0.2597642242908478
3,features.5.18,27,L2_normalized,26,0.2318197339773178
3,features.5.18,27,L2_normalized,27,0.2854328751564026
3,features.5.18,27,L2_normalized,28,0.3716103136539459
3,features.5.18,27,L2_normalized,29,0.21726080775260925
3,features.5.18,27,cosine,0,0.7777992486953735
3,features.5.18,27,cosine,1,0.7849159240722656
3,features.5.18,27,cosine,2,0.6483959555625916
3,features.5.18,27,cosine,3,0.6971523761749268
3,features.5.18,27,cosine,4,0.8068391680717468
3,features.5.18,27,cosine,5,0.785342812538147
3,features.5.18,27,cosine,6,0.8508701324462891
3,features.5.18,27,cosine,7,0.8683799505233765
3,features.5.18,27,cosine,8,0.8221309185028076
3,features.5.18,27,cosine,9,0.8309346437454224
3,features.5.18,27,cosine,10,0.9143824577331543
3,features.5.18,27,cosine,11,0.7324878573417664
3,features.5.18,27,cosine,12,0.7082219123840332
3,features.5.18,27,cosine,13,0.8919881582260132
3,features.5.18,27,cosine,14,0.858413815498352
3,features.5.18,27,cosine,15,0.8289864659309387
3,features.5.18,27,cosine,16,0.8093523979187012
3,features.5.18,27,cosine,17,0.8076939582824707
3,features.5.18,27,cosine,18,0.7762433290481567
3,features.5.18,27,cosine,19,0.854112982749939
3,features.5.18,27,cosine,20,0.8196660280227661
3,features.5.18,27,cosine,21,0.761115550994873
3,features.5.18,27,cosine,22,0.8393082022666931
3,features.5.18,27,cosine,23,0.8067306280136108
3,features.5.18,27,cosine,24,0.8004622459411621
3,features.5.18,27,cosine,25,0.8701204061508179
3,features.5.18,27,cosine,26,0.8842535018920898
3,features.5.18,27,cosine,27,0.8573272228240967
3,features.5.18,27,cosine,28,0.8142019510269165
3,features.5.18,27,cosine,29,0.8914437294006348
3,features.5.19,28,L2,0,58260.26171875
3,features.5.19,28,L2,1,42523.265625
3,features.5.19,28,L2,2,76341.5625
3,features.5.19,28,L2,3,64534.84375
3,features.5.19,28,L2,4,37265.2109375
3,features.5.19,28,L2,5,46440.51953125
3,features.5.19,28,L2,6,27505.359375
3,features.5.19,28,L2,7,24295.517578125
3,features.5.19,28,L2,8,34289.67578125
3,features.5.19,28,L2,9,27703.599609375
3,features.5.19,28,L2,10,17035.91796875
3,features.5.19,28,L2,11,55707.984375
3,features.5.19,28,L2,12,51045.859375
3,features.5.19,28,L2,13,17845.3046875
3,features.5.19,28,L2,14,21639.3671875
3,features.5.19,28,L2,15,38998.9453125
3,features.5.19,28,L2,16,45479.12109375
3,features.5.19,28,L2,17,37759.83984375
3,features.5.19,28,L2,18,37952.57421875
3,features.5.19,28,L2,19,31654.732421875
3,features.5.19,28,L2,20,33779.2421875
3,features.5.19,28,L2,21,49476.90234375
3,features.5.19,28,L2,22,37483.0234375
3,features.5.19,28,L2,23,38493.515625
3,features.5.19,28,L2,24,23769.41015625
3,features.5.19,28,L2,25,18907.7109375
3,features.5.19,28,L2,26,18212.486328125
3,features.5.19,28,L2,27,17005.232421875
3,features.5.19,28,L2,28,37312.90234375
3,features.5.19,28,L2,29,16824.677734375
3,features.5.19,28,L2_normalized,0,0.4411868453025818
3,features.5.19,28,L2_normalized,1,0.4150378406047821
3,features.5.19,28,L2_normalized,2,0.6905823945999146
3,features.5.19,28,L2_normalized,3,0.6116354465484619
3,features.5.19,28,L2_normalized,4,0.3861996531486511
3,features.5.19,28,L2_normalized,5,0.43165323138237
3,features.5.19,28,L2_normalized,6,0.2957218885421753
3,features.5.19,28,L2_normalized,7,0.26066192984580994
3,features.5.19,28,L2_normalized,8,0.35514435172080994
3,features.5.19,28,L2_normalized,9,0.3347342312335968
3,features.5.19,28,L2_normalized,10,0.17080706357955933
3,features.5.19,28,L2_normalized,11,0.529802680015564
3,features.5.19,28,L2_normalized,12,0.585708737373352
3,features.5.19,28,L2_normalized,13,0.2156807780265808
3,features.5.19,28,L2_normalized,14,0.28067007660865784
3,features.5.19,28,L2_normalized,15,0.34232527017593384
3,features.5.19,28,L2_normalized,16,0.38161197304725647
3,features.5.19,28,L2_normalized,17,0.3793116509914398
3,features.5.19,28,L2_normalized,18,0.4428878426551819
3,features.5.19,28,L2_normalized,19,0.2869889736175537
3,features.5.19,28,L2_normalized,20,0.36000654101371765
3,features.5.19,28,L2_normalized,21,0.47789421677589417
3,features.5.19,28,L2_normalized,22,0.3186117708683014
3,features.5.19,28,L2_normalized,23,0.38206496834754944
3,features.5.19,28,L2_normalized,24,0.39560234546661377
3,features.5.19,28,L2_normalized,25,0.25176072120666504
3,features.5.19,28,L2_normalized,26,0.22109700739383698
3,features.5.19,28,L2_normalized,27,0.2767859399318695
3,features.5.19,28,L2_normalized,28,0.37083905935287476
3,features.5.19,28,L2_normalized,29,0.20340803265571594
3,features.5.19,28,cosine,0,0.7795546054840088
3,features.5.19,28,cosine,1,0.7924870252609253
3,features.5.19,28,cosine,2,0.6547223329544067
3,features.5.19,28,cosine,3,0.6941823959350586
3,features.5.19,28,cosine,4,0.807045042514801
3,features.5.19,28,cosine,5,0.7842356562614441
3,features.5.19,28,cosine,6,0.8532613515853882
3,features.5.19,28,cosine,7,0.8697840571403503
3,features.5.19,28,cosine,8,0.8237059116363525
3,features.5.19,28,cosine,9,0.8328437805175781
3,features.5.19,28,cosine,10,0.9145979881286621
3,features.5.19,28,cosine,11,0.735100507736206
3,features.5.19,28,cosine,12,0.7072688937187195
3,features.5.19,28,cosine,13,0.8921772241592407
3,features.5.19,28,cosine,14,0.8596724271774292
3,features.5.19,28,cosine,15,0.8289161324501038
3,features.5.19,28,cosine,16,0.8091980218887329
3,features.5.19,28,cosine,17,0.8109667301177979
3,features.5.19,28,cosine,18,0.7785742282867432
3,features.5.19,28,cosine,19,0.8567094802856445
3,features.5.19,28,cosine,20,0.8203299045562744
3,features.5.19,28,cosine,21,0.7617205381393433
3,features.5.19,28,cosine,22,0.8407487869262695
3,features.5.19,28,cosine,23,0.8090853691101074
3,features.5.19,28,cosine,24,0.8025800585746765
3,features.5.19,28,cosine,25,0.874125599861145
3,features.5.19,28,cosine,26,0.8896254897117615
3,features.5.19,28,cosine,27,0.8616244792938232
3,features.5.19,28,cosine,28,0.8145813345909119
3,features.5.19,28,cosine,29,0.8984586000442505
3,features.5.20,29,L2,0,58123.10546875
3,features.5.20,29,L2,1,42023.296875
3,features.5.20,29,L2,2,75912.375
3,features.5.20,29,L2,3,65167.09765625
3,features.5.20,29,L2,4,36410.2421875
3,features.5.20,29,L2,5,46907.46484375
3,features.5.20,29,L2,6,27137.02734375
3,features.5.20,29,L2,7,23969.353515625
3,features.5.20,29,L2,8,33693.7734375
3,features.5.20,29,L2,9,27121.203125
3,features.5.20,29,L2,10,16976.4921875
3,features.5.20,29,L2,11,56334.671875
3,features.5.20,29,L2,12,50004.25
3,features.5.20,29,L2,13,17953.5546875
3,features.5.20,29,L2,14,20577.556640625
3,features.5.20,29,L2,15,38796.3828125
3,features.5.20,29,L2,16,45550.7578125
3,features.5.20,29,L2,17,37273.91796875
3,features.5.20,29,L2,18,37770.5234375
3,features.5.20,29,L2,19,31175.39453125
3,features.5.20,29,L2,20,32948.08984375
3,features.5.20,29,L2,21,49834.96875
3,features.5.20,29,L2,22,37449.95703125
3,features.5.20,29,L2,23,37979.13671875
3,features.5.20,29,L2,24,23553.35546875
3,features.5.20,29,L2,25,18439.634765625
3,features.5.20,29,L2,26,18001.53125
3,features.5.20,29,L2,27,16795.607421875
3,features.5.20,29,L2,28,36840.67578125
3,features.5.20,29,L2,29,16495.751953125
3,features.5.20,29,L2_normalized,0,0.44467002153396606
3,features.5.20,29,L2_normalized,1,0.41030818223953247
3,features.5.20,29,L2_normalized,2,0.6959961652755737
3,features.5.20,29,L2_normalized,3,0.6140776872634888
3,features.5.20,29,L2_normalized,4,0.3814714252948761
3,features.5.20,29,L2_normalized,5,0.43147677183151245
3,features.5.20,29,L2_normalized,6,0.2950315773487091
3,features.5.20,29,L2_normalized,7,0.2562239468097687
3,features.5.20,29,L2_normalized,8,0.3550991415977478
3,features.5.20,29,L2_normalized,9,0.3366069793701172
3,features.5.20,29,L2_normalized,10,0.16976259648799896
3,features.5.20,29,L2_normalized,11,0.54067063331604
3,features.5.20,29,L2_normalized,12,0.5887610912322998
3,features.5.20,29,L2_normalized,13,0.2190254181623459
3,features.5.20,29,L2_normalized,14,0.272468239068985
3,features.5.20,29,L2_normalized,15,0.3433939218521118
3,features.5.20,29,L2_normalized,16,0.38511180877685547
3,features.5.20,29,L2_normalized,17,0.36763259768486023
3,features.5.20,29,L2_normalized,18,0.44515299797058105
3,features.5.20,29,L2_normalized,19,0.2830674946308136
3,features.5.20,29,L2_normalized,20,0.35818246006965637
3,features.5.20,29,L2_normalized,21,0.476035475730896
3,features.5.20,29,L2_normalized,22,0.3201982080936432
3,features.5.20,29,L2_normalized,23,0.3765392601490021
3,features.5.20,29,L2_normalized,24,0.39155763387680054
3,features.5.20,29,L2_normalized,25,0.24519777297973633
3,features.5.20,29,L2_normalized,26,0.2072601318359375
3,features.5.20,29,L2_normalized,27,0.26977860927581787
3,features.5.20,29,L2_normalized,28,0.37428438663482666
3,features.5.20,29,L2_normalized,29,0.19142888486385345
3,features.5.20,29,cosine,0,0.7778860926628113
3,features.5.20,29,cosine,1,0.7948566675186157
3,features.5.20,29,cosine,2,0.6520625948905945
3,features.5.20,29,cosine,3,0.6929675340652466
3,features.5.20,29,cosine,4,0.8094053268432617
3,features.5.20,29,cosine,5,0.7842977046966553
3,features.5.20,29,cosine,6,0.8537633419036865
3,features.5.20,29,cosine,7,0.8719905614852905
3,features.5.20,29,cosine,8,0.8238493800163269
3,features.5.20,29,cosine,9,0.8319481611251831
3,features.5.20,29,cosine,10,0.9151220917701721
3,features.5.20,29,cosine,11,0.7296695709228516
3,features.5.20,29,cosine,12,0.7057073712348938
3,features.5.20,29,cosine,13,0.890498161315918
3,features.5.20,29,cosine,14,0.8637802004814148
3,features.5.20,29,cosine,15,0.8284281492233276
3,features.5.20,29,cosine,16,0.807455837726593
3,features.5.20,29,cosine,17,0.8167123198509216
3,features.5.20,29,cosine,18,0.777433454990387
3,features.5.20,29,cosine,19,0.858653724193573
3,features.5.20,29,cosine,20,0.8212708234786987
3,features.5.20,29,cosine,21,0.762797474861145
3,features.5.20,29,cosine,22,0.8399440050125122
3,features.5.20,29,cosine,23,0.8118037581443787
3,features.5.20,29,cosine,24,0.8047096729278564
3,features.5.20,29,cosine,25,0.8774343729019165
3,features.5.20,29,cosine,26,0.8966436982154846
3,features.5.20,29,cosine,27,0.8651250600814819
3,features.5.20,29,cosine,28,0.812857985496521
3,features.5.20,29,cosine,29,0.9046747088432312
3,features.5.21,30,L2,0,56582.08984375
3,features.5.21,30,L2,1,40570.5390625
3,features.5.21,30,L2,2,74695.1875
3,features.5.21,30,L2,3,63009.00390625
3,features.5.21,30,L2,4,35171.2421875
3,features.5.21,30,L2,5,45331.48046875
3,features.5.21,30,L2,6,26333.486328125
3,features.5.21,30,L2,7,23087.169921875
3,features.5.21,30,L2,8,32740.03515625
3,features.5.21,30,L2,9,26351.544921875
3,features.5.21,30,L2,10,16407.51171875
3,features.5.21,30,L2,11,55542.53515625
3,features.5.21,30,L2,12,48975.1015625
3,features.5.21,30,L2,13,17723.19921875
3,features.5.21,30,L2,14,19710.783203125
3,features.5.21,30,L2,15,37570.015625
3,features.5.21,30,L2,16,45079.3125
3,features.5.21,30,L2,17,36092.0859375
3,features.5.21,30,L2,18,37262.71484375
3,features.5.21,30,L2,19,30011.095703125
3,features.5.21,30,L2,20,31839.984375
3,features.5.21,30,L2,21,48441.5
3,features.5.21,30,L2,22,36183.0859375
3,features.5.21,30,L2,23,36822.140625
3,features.5.21,30,L2,24,23752.474609375
3,features.5.21,30,L2,25,17895.953125
3,features.5.21,30,L2,26,17375.130859375
3,features.5.21,30,L2,27,16180.3984375
3,features.5.21,30,L2,28,35969.88671875
3,features.5.21,30,L2,29,15849.9287109375
3,features.5.21,30,L2_normalized,0,0.43630456924438477
3,features.5.21,30,L2_normalized,1,0.39068537950515747
3,features.5.21,30,L2_normalized,2,0.6732655763626099
3,features.5.21,30,L2_normalized,3,0.6159021258354187
3,features.5.21,30,L2_normalized,4,0.3807709217071533
3,features.5.21,30,L2_normalized,5,0.429262638092041
3,features.5.21,30,L2_normalized,6,0.2823437750339508
3,features.5.21,30,L2_normalized,7,0.24896158277988434
3,features.5.21,30,L2_normalized,8,0.3510810136795044
3,features.5.21,30,L2_normalized,9,0.3354131877422333
3,features.5.21,30,L2_normalized,10,0.16257713735103607
3,features.5.21,30,L2_normalized,11,0.5387320518493652
3,features.5.21,30,L2_normalized,12,0.5872682929039001
3,features.5.21,30,L2_normalized,13,0.21991415321826935
3,features.5.21,30,L2_normalized,14,0.2650606334209442
3,features.5.21,30,L2_normalized,15,0.33835354447364807
3,features.5.21,30,L2_normalized,16,0.3861134350299835
3,features.5.21,30,L2_normalized,17,0.35156747698783875
3,features.5.21,30,L2_normalized,18,0.43859612941741943
3,features.5.21,30,L2_normalized,19,0.2696163058280945
3,features.5.21,30,L2_normalized,20,0.3555319607257843
3,features.5.21,30,L2_normalized,21,0.4766749143600464
3,features.5.21,30,L2_normalized,22,0.3197523355484009
3,features.5.21,30,L2_normalized,23,0.3699892461299896
3,features.5.21,30,L2_normalized,24,0.39434757828712463
3,features.5.21,30,L2_normalized,25,0.23032458126544952
3,features.5.21,30,L2_normalized,26,0.18650560081005096
3,features.5.21,30,L2_normalized,27,0.25211480259895325
3,features.5.21,30,L2_normalized,28,0.3710044026374817
3,features.5.21,30,L2_normalized,29,0.17358067631721497
3,features.5.21,30,cosine,0,0.7820956110954285
3,features.5.21,30,cosine,1,0.8046807050704956
3,features.5.21,30,cosine,2,0.6638205647468567
3,features.5.21,30,cosine,3,0.6920590400695801
3,features.5.21,30,cosine,4,0.8097553253173828
3,features.5.21,30,cosine,5,0.7854069471359253
3,features.5.21,30,cosine,6,0.8602675795555115
3,features.5.21,30,cosine,7,0.8756689429283142
3,features.5.21,30,cosine,8,0.8259342312812805
3,features.5.21,30,cosine,9,0.8326110243797302
3,features.5.21,30,cosine,10,0.9187116026878357
3,features.5.21,30,cosine,11,0.7306632995605469
3,features.5.21,30,cosine,12,0.7065527439117432
3,features.5.21,30,cosine,13,0.8900508880615234
3,features.5.21,30,cosine,14,0.8674885034561157
3,features.5.21,30,cosine,15,0.8309850692749023
3,features.5.21,30,cosine,16,0.8069491386413574
3,features.5.21,30,cosine,17,0.8247242569923401
3,features.5.21,30,cosine,18,0.7807019352912903
3,features.5.21,30,cosine,19,0.8653262853622437
3,features.5.21,30,cosine,20,0.8226650953292847
3,features.5.21,30,cosine,21,0.7625948786735535
3,features.5.21,30,cosine,22,0.840158224105835
3,features.5.21,30,cosine,23,0.8150740265846252
3,features.5.21,30,cosine,24,0.8036211729049683
3,features.5.21,30,cosine,25,0.8849000334739685
3,features.5.21,30,cosine,26,0.9070479869842529
3,features.5.21,30,cosine,27,0.8739538788795471
3,features.5.21,30,cosine,28,0.8144978284835815
3,features.5.21,30,cosine,29,0.9136818647384644
3,features.5.22,31,L2,0,55418.84765625
3,features.5.22,31,L2,1,39849.44140625
3,features.5.22,31,L2,2,73103.265625
3,features.5.22,31,L2,3,62574.125
3,features.5.22,31,L2,4,34235.67578125
3,features.5.22,31,L2,5,44483.1640625
3,features.5.22,31,L2,6,25564.55859375
3,features.5.22,31,L2,7,22601.326171875
3,features.5.22,31,L2,8,32037.962890625
3,features.5.22,31,L2,9,26011.498046875
3,features.5.22,31,L2,10,15920.8798828125
3,features.5.22,31,L2,11,55897.20703125
3,features.5.22,31,L2,12,48196.20703125
3,features.5.22,31,L2,13,17875.7421875
3,features.5.22,31,L2,14,18972.611328125
3,features.5.22,31,L2,15,36595.1015625
3,features.5.22,31,L2,16,45011.08984375
3,features.5.22,31,L2,17,35456.49609375
3,features.5.22,31,L2,18,36660.0234375
3,features.5.22,31,L2,19,28911.4609375
3,features.5.22,31,L2,20,30770.875
3,features.5.22,31,L2,21,48012.58984375
3,features.5.22,31,L2,22,35464.64453125
3,features.5.22,31,L2,23,35954.46875
3,features.5.22,31,L2,24,22943.7109375
3,features.5.22,31,L2,25,17403.119140625
3,features.5.22,31,L2,26,16872.494140625
3,features.5.22,31,L2,27,15493.9091796875
3,features.5.22,31,L2,28,35190.52734375
3,features.5.22,31,L2,29,15319.9228515625
3,features.5.22,31,L2_normalized,0,0.431168794631958
3,features.5.22,31,L2_normalized,1,0.37939324975013733
3,features.5.22,31,L2_normalized,2,0.6570292711257935
3,features.5.22,31,L2_normalized,3,0.6260387897491455
3,features.5.22,31,L2_normalized,4,0.3775274455547333
3,features.5.22,31,L2_normalized,5,0.4251166582107544
3,features.5.22,31,L2_normalized,6,0.2794606685638428
3,features.5.22,31,L2_normalized,7,0.24277536571025848
3,features.5.22,31,L2_normalized,8,0.35162898898124695
3,features.5.22,31,L2_normalized,9,0.33575960993766785
3,features.5.22,31,L2_normalized,10,0.15901893377304077
3,features.5.22,31,L2_normalized,11,0.5381782650947571
